image_id,mode,iou0,iou1,iou,ari,used_inversion,pred_fg_ratio,gt_fg_ratio,is_empty_pred,is_full_pred,is_near_empty_pred,is_near_full_pred,num_pred_masks,pred_source,pred_paths,gt_path
rwtd_202,aggregated,0.025905171600486963,0.7008646276923886,0.7008646276923886,0.3311367472863957,1,0.5181732177734375,0.3115081787109375,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_202.png,data/rwtd_kaust256/labels/rwtd_202.png
rwtd_205,aggregated,0.15371113722713456,0.7804235683329769,0.7804235683329769,0.4782944944025353,1,0.700775146484375,0.45263671875,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_205.png,data/rwtd_kaust256/labels/rwtd_205.png
rwtd_207,aggregated,0.820558756595118,0.10931993012334223,0.820558756595118,0.598719649105991,0,0.62603759765625,0.52142333984375,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_207.png,data/rwtd_kaust256/labels/rwtd_207.png
rwtd_210,aggregated,0.6568161004251674,0.23085649461110383,0.6568161004251674,0.28128994104250543,0,0.678466796875,0.453338623046875,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_210.png,data/rwtd_kaust256/labels/rwtd_210.png
rwtd_213,aggregated,0.007865357301024993,0.9848356757873168,0.9848356757873168,0.9652562759851196,1,0.5766754150390625,0.4302825927734375,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_213.png,data/rwtd_kaust256/labels/rwtd_213.png
rwtd_214,aggregated,0.03390288377111298,0.3951280817145432,0.3951280817145432,0.09379561910200429,1,0.2484588623046875,0.45233154296875,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_214.png,data/rwtd_kaust256/labels/rwtd_214.png
rwtd_215,aggregated,0.5251908704487718,0.3450589924459313,0.5251908704487718,0.07354658335093094,0,0.7351837158203125,0.4200897216796875,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_215.png,data/rwtd_kaust256/labels/rwtd_215.png
rwtd_216,aggregated,0.4217192912838651,0.5256375055761993,0.5256375055761993,0.021958558846296824,1,0.8890533447265625,0.532470703125,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_216.png,data/rwtd_kaust256/labels/rwtd_216.png
rwtd_219,aggregated,0.07547285022963122,0.8762103900607965,0.8762103900607965,0.719420222389652,1,0.612548828125,0.4624481201171875,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_219.png,data/rwtd_kaust256/labels/rwtd_219.png
rwtd_22,aggregated,0.45111759583143457,0.5481872558585386,0.5481872558585386,-0.00044959823089304584,1,0.9987335205078125,0.4505462646484375,0,0,0,1,6,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_224.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_221.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_222.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_228.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_229.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_22.png,data/rwtd_kaust256/labels/rwtd_22.png
rwtd_221,aggregated,0.004136709865512453,0.9906818611062435,0.9906818611062435,0.982014892093776,1,0.4843292236328125,0.5194244384765625,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_221.png,data/rwtd_kaust256/labels/rwtd_221.png
