image_id,merged_components,proposal_count,union_ari,union_iou,v2_ari,v2_delta,v2_frag,v2_iou,v2_score,v2_var
400,3,3,0.17941680437671015,0.5844545414429739,0.8779845052217989,2.078469753265381,5.0,0.9283332175330774,0.4421274714734995,0.6245599389076233
403,3,4,-0.062294419240126804,0.6897366957156039,0.9785111594378201,2.4145302772521973,0.0,0.974016332581904,-1.0973595081803573,0.3476774990558624
408,2,27,0.00011327061453174955,0.49335860405298493,0.9276274688805661,4.450315952301025,5.0,0.9630592336596341,-1.5587608725052404,0.8548668026924133
41,1,1,0.4241851190468205,0.7572670701543831,0.47303684886447495,2.25238037109375,9.5,0.7838842624048609,0.4546176888332998,0.9342753291130066
410,1,1,0.9268057813709035,0.9707732949064102,0.9317627660087859,4.135262489318848,0.0,0.9727905859726879,0.7418338725146855,0.9504691362380981
411,3,2,0.0073725566957713795,0.6727867436037387,0.9344985587885386,2.917722225189209,0.0,0.9489786177885214,0.643628374017106,2.3504109382629395
412,3,2,0.04399432324269821,0.733303206905081,0.8885079994188188,4.706020832061768,0.0,0.8971019593987029,0.9291260802396211,1.6586049795150757
413,3,2,-0.0008290768153447259,0.4968507488211741,0.870057310056338,4.928747653961182,0.0,0.9350300813939629,0.7599790315712766,0.6176955103874207
414,3,4,0.002914223909399101,0.5866529196729049,0.9062069205346268,3.2383508682250977,0.0,0.9395642466666426,-0.5095849587020638,1.4739257097244263
416,3,4,0.335653343129224,0.7506361323141172,0.14698126311822993,3.1098411083221436,4.0,0.2328857674024669,1.6631454580961798,0.2512814402580261
417,1,1,0.8854276630003479,0.9480009679215229,0.9003066973066218,3.114394426345825,0.0,0.9549462365565727,0.999403304569757,0.681620717048645
418,3,3,0.07206111488492495,0.3520806393812578,0.9106184721299797,3.5846948623657227,0.5,0.9012413576296257,0.5229301757846335,2.8529369831085205
422,3,2,-4.244525751342603e-05,0.4943448702093721,0.9811683141596826,4.589047908782959,0.0,0.9904738491764782,0.674592154024132,0.15393948554992676
423,2,3,-0.008069054452576356,0.631066165134379,0.9597763972630451,3.8083064556121826,0.0,0.9709819462748965,0.2670713366516505,0.3774022161960602
424,1,2,0.894915835348524,0.9564434578839401,0.9214688063341882,4.405587196350098,0.0,0.9676902207399983,-0.21746648932706003,1.0215651988983154
425,3,2,0.014068562920335651,0.6262061403498963,0.8979503114186875,3.58872389793396,0.0,0.9285054575947586,0.5520003963356999,1.6639864444732666
426,3,2,0.02173392709392519,0.6524127413898317,0.8973101765977578,4.21368408203125,0.0,0.9250658472303552,0.674304355705649,1.955416202545166
428,1,1,0.9102683571192949,0.96269157206845,0.9126597727305312,4.905581951141357,0.0,0.9637099778907481,0.7207009625977349,0.7930904030799866
429,5,6,0.0744840222189385,0.61692073934211,0.11973625076600747,2.992727518081665,15.0,0.24608679861904453,-0.7205130571644037,0.3014252483844757
431,2,3,0.3559250134050834,0.7667224080253312,0.39372297078876345,1.5510263442993164,2.0,0.46426351771064556,0.8925201725102805,0.17609670758247375
432,3,8,-0.02886909636569488,0.657125728251338,0.8298557386243312,2.227058172225952,0.0,0.9375204163833325,2.242792212742923,1.1088286638259888
