image_id,iou,iou_inv,iou_inv_robust,used_inversion,pred_fg_ratio,gt_fg_ratio,agg_iou,agg_iou_inv,agg_iou_inv_robust,agg_used_inversion,agg_num_segments
rwtd_380,0.0,0.24450196728095994,0.24450196728095994,1,0.1801605224609375,0.263153076171875,0.8895248680183998,0.9598618990892286,0.9598618990892286,1,3
rwtd_382,0.898879716980602,0.024784927341346703,0.898879716980602,0,0.2573699951171875,0.234039306640625,0.898879716980602,0.9658984708991737,0.9658984708991737,1,1
rwtd_383,0.8879871218723965,0.03142616874824315,0.8879871218723965,0,0.434814453125,0.4241943359375,0.8879871218723965,0.9144861488041082,0.9144861488041082,1,1
rwtd_387,0.2726342710995699,0.004923936209303131,0.2726342710995699,0,0.06915283203125,0.23455810546875,0.2726342710995699,0.8143360752055075,0.8143360752055075,1,1
rwtd_388,0.24969460986400607,0.053843933019868465,0.24969460986400607,0,0.1396484375,0.3598785400390625,0.7382793451756398,0.8305367613890775,0.8305367613890775,1,1
rwtd_389,0.034171749919328524,0.9322809946621811,0.9322809946621811,1,0.596282958984375,0.4307403564453125,0.9066662017987216,0.9322809946621811,0.9322809946621811,1,1
rwtd_39,0.6877301138793185,0.011943134394189267,0.6877301138793185,0,0.255859375,0.345672607421875,0.6877301138793185,0.8525630659765419,0.8525630659765419,1,3
rwtd_391,0.9215742879136025,0.011499613998968814,0.9215742879136025,0,0.7415771484375,0.7819366455078125,0.9215742879136025,0.769134893206748,0.9215742879136025,0,1
rwtd_392,0.019064151407149586,0.9526652211863396,0.9526652211863396,1,0.5351715087890625,0.47705078125,0.9469782992679324,0.9526652211863396,0.9526652211863396,1,1
rwtd_393,0.20467099918756917,0.020546047443462022,0.20467099918756917,0,0.0915985107421875,0.3609619140625,0.957773356611735,0.975206808591562,0.975206808591562,1,1
rwtd_394,0.9602637077595791,0.003001841335664196,0.9602637077595791,0,0.4096832275390625,0.42059326171875,0.9602637077595791,0.9716313880813324,0.9716313880813324,1,1
rwtd_395,0.014288780547632189,0.9702799712847643,0.9702799712847643,1,0.6329345703125,0.376556396484375,0.9502961421478509,0.9702799712847643,0.9702799712847643,1,1
rwtd_397,0.18508077146812318,0.10364225240068496,0.18508077146812318,0,0.1466064453125,0.2574920654296875,0.7446883696273048,0.9158540510857335,0.9158540510857335,1,2
rwtd_398,0.0092520325203237,0.3152416356872636,0.3152416356872636,1,0.0410308837890625,0.90606689453125,0.927384256338948,0.44883318928223953,0.927384256338948,0,3
rwtd_399,0.26035855660330126,0.3388104605414106,0.3388104605414106,1,0.3939666748046875,0.8643341064453125,0.8643341064451806,0.3388104605414106,0.8643341064451806,0,2
rwtd_4,0.7844746401178632,0.033222694419450756,0.7844746401178632,0,0.21063232421875,0.19415283203125,0.7844746401178632,0.9405278984294947,0.9405278984294947,1,1
rwtd_40,0.06050218527721299,0.389844129630249,0.389844129630249,1,0.3506011962890625,0.21588134765625,0.6838524253617901,0.899957310169293,0.899957310169293,1,2
rwtd_400,0.09687227414327805,0.10181182746249062,0.10181182746249062,1,0.1099853515625,0.56158447265625,0.6312982038859317,0.6460157076308829,0.6460157076308829,1,3
rwtd_403,0.0,0.16291192767567753,0.16291192767567753,1,0.136383056640625,0.162841796875,0.7993592310766524,0.9549103607169425,0.9549103607169425,1,4
rwtd_408,0.10143123833226615,0.15061752219216745,0.15061752219216745,1,0.1475067138671875,0.4196624755859375,0.7345740076663984,0.7944654569826222,0.7944654569826222,1,2
rwtd_41,0.04890001598037133,0.21337952651980313,0.21337952651980313,1,0.21136474609375,0.0890960693359375,0.09355157598568618,0.9109039306639235,0.9109039306639235,1,2
rwtd_410,0.722023760072808,0.003015824607772862,0.722023760072808,0,0.2679443359375,0.3646240234375,0.722023760072808,0.861029197989604,0.861029197989604,1,1
rwtd_411,0.028538130070075825,0.9038106133939523,0.9038106133939523,1,0.3418121337890625,0.6816253662109375,0.9514179038134609,0.9038106133939523,0.9514179038134609,0,1
rwtd_412,0.03167393039100858,0.8725074579992294,0.8725074579992294,1,0.2858734130859375,0.7399444580078125,0.9501483679523278,0.8725074579992294,0.9501483679523278,0,1
rwtd_413,0.06893292857550005,0.09059617238053405,0.09059617238053405,1,0.0869293212890625,0.48260498046875,0.9235169558481326,0.9333608701635872,0.9333608701635872,1,2
rwtd_414,0.17299835741056882,0.23172550969660055,0.23172550969660055,1,0.2462310791015625,0.60369873046875,0.8172545241285152,0.7403547161117298,0.8172545241285152,0,2
rwtd_416,0.01176577559556069,0.7342277098419248,0.7342277098419248,1,0.4817047119140625,0.36724853515625,0.8273228522461712,0.893027764314687,0.893027764314687,1,2
rwtd_417,0.043644016103439175,0.11485471590611829,0.11485471590611829,1,0.089508056640625,0.4326324462890625,0.9187700148063362,0.9392855304470739,0.9392855304470739,1,2
rwtd_418,0.013676985286619717,0.4415671641787749,0.4415671641787749,1,0.102569580078125,0.8078155517578125,0.9389959081480281,0.7863219895282811,0.9389959081480281,0,1
rwtd_422,0.009829509898192862,0.9802901480465605,0.9802901480465605,1,0.5129852294921875,0.496551513671875,0.9796382174991617,0.9802901480465605,0.9802901480465605,1,1
rwtd_423,0.9742909657753487,0.002322664560783772,0.9742909657753487,0,0.641265869140625,0.6535491943359375,0.9742909657753487,0.9532967032963003,0.9742909657753487,0,1
rwtd_424,0.017614986718856484,0.9449842846515164,0.9449842846515164,1,0.6182861328125,0.3813323974609375,0.9123135755254637,0.9449842846515164,0.9449842846515164,1,1
rwtd_425,0.045623516181424836,0.8336335660133477,0.8336335660133477,1,0.383514404296875,0.6379852294921875,0.8976755995658432,0.8336335660133477,0.8976755995658432,0,1
rwtd_426,0.006959615504649061,0.9182812365448556,0.9182812365448556,1,0.332244873046875,0.65240478515625,0.9589161648909313,0.9264815582258904,0.9589161648909313,0,1
rwtd_428,0.9182694198619791,0.002326824513410319,0.9182694198619791,0,0.3585052490234375,0.3856964111328125,0.9182694198619791,0.9507454549761903,0.9507454549761903,1,1
rwtd_429,0.17205458522859401,0.0317471376483356,0.17205458522859401,0,0.096466064453125,0.4185791015625,0.8756771216475371,0.9055098099011626,0.9055098099011626,1,2
rwtd_431,0.0017014036580172067,0.11069565412083589,0.11069565412083589,1,0.07611083984375,0.3191680908203125,0.8661842161602936,0.9310276330888737,0.9310276330888737,1,3
rwtd_432,0.9018381104801872,0.01553151253991141,0.9018381104801872,0,0.2990264892578125,0.2993316650390625,0.9018381104801872,0.9568820434159996,0.9568820434159996,1,1
rwtd_434,0.005408998189359537,0.24774912513157077,0.24774912513157077,1,0.1148681640625,0.5544891357421875,0.8200311279794611,0.8143589454707035,0.8200311279794611,0,1
rwtd_436,0.059673604070992176,0.31459829316879784,0.31459829316879784,1,0.173492431640625,0.6399383544921875,0.6810978169604183,0.3600616455077576,0.6810978169604183,0,1
rwtd_437,0.043963503188728305,0.7705228185128649,0.7705228185128649,1,0.2972869873046875,0.711822509765625,0.8981735533803804,0.7705228185128649,0.8981735533803804,0,1
rwtd_44,0.09978610472944628,0.7533173008910021,0.7533173008910021,1,0.50238037109375,0.5567779541015625,0.7759187869440309,0.7533173008910021,0.7759187869440309,0,1
rwtd_440,0.14411460131167916,0.3946889978511406,0.3946889978511406,1,0.2494659423828125,0.863189697265625,0.8631896972654933,0.3946889978511406,0.8631896972654933,0,3
rwtd_441,0.02440071117650291,0.8280708158415513,0.8280708158415513,1,0.162750244140625,0.857086181640625,0.9666324253478505,0.8280708158415513,0.9666324253478505,0,1
rwtd_442,0.9470803276443324,0.011718627111710492,0.9470803276443324,0,0.7505950927734375,0.7691650390625,0.9470803276443324,0.8416032767695485,0.9470803276443324,0,1
rwtd_443,0.31283093215116475,0.22282568261281793,0.31283093215116475,0,0.401519775390625,0.899932861328125,0.8999328613279877,0.22282568261281793,0.8999328613279877,0,2
rwtd_444,0.00337501555306654,0.9158387245835744,0.9158387245835744,1,0.2452392578125,0.7391510009765625,0.9706728930575128,0.9158387245835744,0.9706728930575128,0,1
rwtd_447,0.9207083082893703,0.01979726616494858,0.9207083082893703,0,0.3235321044921875,0.31036376953125,0.9207083082893703,0.9624084871331896,0.9624084871331896,1,1
