sample_id,image_path,mask_path,gt_num_regions,gt_num_regions_raw,gt_decode_warning,gt_decode_warning_text,edge_precision,edge_recall,edge_f1,edge_pred_density
rwtd_422,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_422.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_422.jpg,2,2,False,,0.31873479318734793,0.9357142857142857,0.4754990925589837,0.062713623046875
rwtd_423,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_423.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_423.jpg,2,2,False,,0.321238803704266,0.6354354354354355,0.42674195825350414,0.1005096435546875
rwtd_424,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_424.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_424.jpg,3,3,False,,0.3182172701949861,0.8615384615384616,0.4647681041497152,0.1369476318359375
rwtd_425,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_425.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_425.jpg,2,2,False,,0.3636499850164819,0.7433384379785605,0.4883791125867793,0.20367431640625
rwtd_426,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_426.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_426.jpg,2,2,False,,0.26930113428466884,0.1658404686795854,0.20527123134848696,0.0417022705078125
rwtd_428,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_428.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_428.jpg,2,2,False,,0.45600728155339804,0.38877392653905846,0.41971516336218934,0.05029296875
rwtd_429,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_429.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_429.jpg,3,3,False,,0.3504063901345291,0.924741124260355,0.5082317073170731,0.2177734375
rwtd_431,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_431.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_431.jpg,3,3,False,,0.4968041107908259,0.7798544166830612,0.6069514622569285,0.1217498779296875
rwtd_432,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_432.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_432.jpg,8,8,False,,0.4228340933005963,0.5658296174606899,0.48399076583358425,0.087005615234375
rwtd_434,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_434.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_434.jpg,3,3,False,,0.40027510316368636,0.37989556135770236,0.3898191560616209,0.0554656982421875
rwtd_436,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_436.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_436.jpg,2,2,False,,0.3349655700076511,0.652264600715137,0.44262460822970373,0.0997161865234375
rwtd_437,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_437.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_437.jpg,2,2,False,,0.34384062539402344,0.7348423605497171,0.4684762068373131,0.1210174560546875
rwtd_44,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_44.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_44.jpg,2,2,False,,0.16680211296221048,0.20864040660736977,0.1853900869368861,0.075103759765625
rwtd_440,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_440.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_440.jpg,2,2,False,,0.020288004539973044,0.1079245283018868,0.0341553711112438,0.2151031494140625
rwtd_441,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_441.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_441.jpg,2,2,False,,0.1671186440677966,0.14998478856099787,0.15808882475549144,0.045013427734375
