image_id,iou,iou_inv,iou_inv_robust,used_inversion,dice,dice_inv,dice_inv_robust,boundary_precision,boundary_recall,boundary_f1,ari,pred_fg_ratio,gt_fg_ratio,oracle_agg_iou,oracle_agg_iou_inv,oracle_agg_iou_inv_robust,oracle_agg_used_inversion,oracle_agg_num_segments,agg_iou,agg_iou_inv,agg_iou_inv_robust,agg_used_inversion,agg_num_segments
rwtd_213,0.9928834442709981,0.000688283878861932,0.9928834442709981,0,0.9964290155806854,0.001375620940007432,0.9964290155806854,0.9191176470250324,0.9216417910103865,0.9203779833997123,0.9877645282377375,0.4285888671875,0.4302825927734375,0.9928834442709981,0.9946389992796003,0.9946389992796003,1,1,0.9928834442709981,0.9946389992796003,0.9946389992796003,1,1
rwtd_214,0.6055967633173953,0.00029709956549183033,0.6055967633173953,0,0.7543572298515908,0.000594022647113311,0.7543572298515908,0.17664670658153753,0.20216606497465103,0.18854680358785172,0.4123607304305149,0.274322509765625,0.45233154296875,0.6055967633173953,0.7541093874803981,0.7541093874803981,1,1,0.6055967633173953,0.7541093874803981,0.7541093874803981,1,1
rwtd_215,0.6315063019866218,0.0,0.6315063019866218,0,0.7741389674286409,0.0,0.7741389674286409,0.1399416909580192,0.18007662834559093,0.1574924031853977,0.4736825458269907,0.265289306640625,0.4200897216796875,0.6315063019866218,0.7893042575283927,0.7893042575283927,1,1,0.6315063019866218,0.7893042575283927,0.7893042575283927,1,1
rwtd_216,0.8478847636882099,0.022987382987379245,0.8478847636882099,0,0.917681427272455,0.044941674491136605,0.917681427272455,0.08476658476554341,0.16923076922426036,0.1129548284994189,0.6913063728061715,0.4912872314453125,0.532470703125,0.8478847636882099,0.8410693217458949,0.8478847636882099,0,1,0.8478847636882099,0.8410693217458949,0.8478847636882099,0,1
rwtd_219,0.9651235688121671,0.0,0.9651235688121671,0,0.9822522961195188,0.0,0.9822522961195188,0.10037174720816462,0.1011673151711608,0.10076795595224876,0.936521279916938,0.446319580078125,0.4624481201171875,0.9651235688121671,0.9708703081075427,0.9708703081075427,1,2,0.9651235688121671,0.9708703081075427,0.9708703081075427,1,2
rwtd_22,0.9750547045948578,0.0027395995259565146,0.9750547045948578,0,0.9873698205183339,0.005464229252044411,0.9873698205183339,0.7665706051652285,0.5860113421439317,0.664239333895363,0.9552782961590259,0.444671630859375,0.4505462646484375,0.9750547045948578,0.979738597834141,0.979738597834141,1,1,0.9750547045948578,0.979738597834141,0.979738597834141,1,1
rwtd_221,0.0006721251374800392,0.9963220140140789,0.9963220140140789,1,0.0013433473774193468,0.9981576188810715,0.9981576188810715,0.9816849816490225,0.9887640449067878,0.9852117921061906,0.9929323294236805,0.4801483154296875,0.5194244384765625,0.9965995368331731,0.9963220140140789,0.9965995368331731,0,1,0.9965995368331731,0.9963220140140789,0.9965995368331731,0,1
rwtd_222,0.46783088235277576,0.1961336963964082,0.46783088235277576,0,0.6374452097681621,0.3279461100164642,0.6374452097681621,0.14320585842031566,0.2787193973582162,0.18920057078557298,0.28309032364330533,0.3898773193359375,0.2436981201171875,0.46783088235277576,0.7563018798826971,0.7563018798826971,1,2,0.46783088235277576,0.7563018798826971,0.7563018798826971,1,2
rwtd_224,0.04010009765624388,0.9266393099402824,0.9266393099402824,1,0.07710815093009843,0.9619229766146568,0.9619229766146568,0.45230769229377515,0.5589353611954777,0.49999999503858356,0.8460291248183328,0.5466156005859375,0.4934844970703125,0.9187409171018464,0.9266393099402824,0.9266393099402824,1,1,0.9187409171018464,0.9266393099402824,0.9266393099402824,1,1
rwtd_228,0.4648284912108666,0.017797839754951538,0.4648284912108666,0,0.6346524442962287,0.03497323153925461,0.6346524442962287,0.0,0.0,0.0,0.0021873325868365535,0.4732513427734375,0.9915771484375,0.9915771484373488,0.017797839754951538,0.9915771484373488,0,2,0.9915771484373488,0.017797839754951538,0.9915771484373488,0,2
